# Program:featureCounts v1.6.2; Command:"/scratch/Arun/Projects/example/subread-1.6.2-source/bin/featureCounts" "-t" "gene" "-a" "/scratch/Arun/Reference/Drosophila_melanogaster/Flybase/dmel-all-r6.28.gtf" "-Q" "10" "-o" "gene_count_mq10.txt" "-T" "15" "FatBody_Control_oil_16.out.bam" "FatBody_Control_oil_17.out.bam" "FatBody_Control_oil_22.out.bam" "FatBody_Control_oil_8.out.bam" "FatBody_Oil_oil_18.out.bam" "FatBody_Oil_oil_19.out.bam" "FatBody_Oil_oil_23.out.bam" "FatBody_Oil_oil_9.out.bam" "FatBody_WaspExtract_oil_20.out.bam" "FatBody_WaspExtract_oil_21.out.bam" "FatBody_WaspExtract_oil_24.out.bam" "FatBody_WaspExtract_oil_4.out.bam" "Hemocytes_Control_oil_10.out.bam" "Hemocytes_Control_oil_13.out.bam" "Hemocytes_Control_oil_1.out.bam" "Hemocytes_Control_oil_5.out.bam" "Hemocytes_Oil_oil_11.out.bam" "Hemocytes_Oil_oil_14.out.bam" "Hemocytes_Oil_oil_2.out.bam" "Hemocytes_Oil_oil_6.out.bam" "Hemocytes_WaspExtract_oil_12.out.bam" "Hemocytes_WaspExtract_oil_15.out.bam" "Hemocytes_WaspExtract_oil_3.out.bam" "Hemocytes_WaspExtract_oil_7.out.bam" 
Geneid	Chr	Start	End	Strand	Length	FatBody_Control_oil_16.out.bam	FatBody_Control_oil_17.out.bam	FatBody_Control_oil_22.out.bam	FatBody_Control_oil_8.out.bam	FatBody_Oil_oil_18.out.bam	FatBody_Oil_oil_19.out.bam	FatBody_Oil_oil_23.out.bam	FatBody_Oil_oil_9.out.bam	FatBody_WaspExtract_oil_20.out.bam	FatBody_WaspExtract_oil_21.out.bam	FatBody_WaspExtract_oil_24.out.bam	FatBody_WaspExtract_oil_4.out.bam	Hemocytes_Control_oil_10.out.bam	Hemocytes_Control_oil_13.out.bam	Hemocytes_Control_oil_1.out.bam	Hemocytes_Control_oil_5.out.bam	Hemocytes_Oil_oil_11.out.bam	Hemocytes_Oil_oil_14.out.bam	Hemocytes_Oil_oil_2.out.bam	Hemocytes_Oil_oil_6.out.bam	Hemocytes_WaspExtract_oil_12.out.bam	Hemocytes_WaspExtract_oil_15.out.bam	Hemocytes_WaspExtract_oil_3.out.bam	Hemocytes_WaspExtract_oil_7.out.bam
FBgn0036815	3L	18821171	18822353	+	1183	34	9	61	27	26	28	48	31	18	46	56	88	473	47	114	210	522	180	313	138	84	82	154	119
FBgn0052027	3L	18841579	18842786	+	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036817	3L	18863647	18865514	+	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036818	3L	18866225	18867431	+	1207	12	6	33	3	3	20	16	9	11	14	23	32	50	3	10	20	53	25	28	25	27	13	20	20
FBgn0036819	3L	18867771	18869219	+	1449	62	17	61	27	44	51	82	32	52	60	82	67	166	8	58	53	173	77	111	88	79	78	144	139
FBgn0036820	3L	18869230	18870057	+	828	395	106	437	219	208	418	429	312	254	414	598	706	707	97	283	157	284	129	182	412	79	104	130	117
FBgn0014075	3L	18872747	18878245	+	5499	1890	562	2255	837	1116	1848	1963	1842	1150	1698	2414	3320	4387	305	1627	2733	5442	2510	3492	2671	2159	1435	3629	3572
FBgn0036822	3L	18892383	18893278	+	896	0	1	1	1	1	1	2	0	0	2	1	0	247	25	58	158	372	64	169	96	5	6	9	11
FBgn0036825	3L	18898875	18900408	+	1534	12553	3928	13579	7065	7508	15989	16458	11465	8003	11424	17136	17471	40845	5959	14030	14126	32232	14161	23691	14845	9622	9145	14443	12749
FBgn0036827	3L	18901594	18902952	+	1359	87	28	155	39	58	95	110	76	69	85	96	122	308	56	110	132	373	157	242	173	126	104	191	190
FBgn0036828	3L	18905372	18908974	+	3603	185	66	234	102	98	184	240	166	99	178	242	369	600	66	236	348	663	307	434	324	208	172	347	309
FBgn0036831	3L	18917581	18919259	+	1679	6	16	13	1	144	47	13	15	142	316	176	464	20	9	79	48	21	0	662	1368	30	1	1	3
FBgn0036832	3L	18919224	18920319	-	1096	2	3	16	0	0	2	5	0	2	12	8	13	0	1	0	0	0	0	1	6	0	0	3	0
FBgn0036830	3L	18908260	18914150	-	5891	4	5	68	2	7	16	12	3	8	22	24	27	2	2	3	1	0	1	0	19	0	0	11	0
FBgn0036829	3L	18908260	18911182	-	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027057	3L	18903057	18904930	-	1874	333	114	610	213	190	379	435	307	241	365	543	658	1173	94	374	620	1361	599	932	697	438	384	819	711
FBgn0036826	3L	18900595	18901554	-	960	37	27	82	24	31	46	66	34	32	43	43	118	243	33	82	141	242	106	147	107	41	48	80	79
FBgn0036824	3L	18893120	18898293	-	5174	3190	1489	4650	1430	2218	3190	4850	2503	2514	3847	5671	4159	5964	318	2138	2229	4516	1441	2625	2194	273	261	457	325
FBgn0036821	3L	18878250	18890483	-	12234	2106	1927	8687	465	3216	6945	6341	3013	4467	5801	8782	6032	4466	71	2009	1160	1891	738	835	3429	92	168	227	153
FBgn0025807	3L	18870045	18872553	-	2509	17	7	38	15	9	20	24	28	7	29	29	38	93	10	21	48	118	55	73	38	34	31	52	51
FBgn0036816	3L	18828632	18846267	-	17636	7135	1671	6639	4157	3705	5705	6733	3522	3946	5646	9303	11800	6171	157	2500	2358	4768	2362	3332	4210	3281	2600	4707	4575
FBgn0036814	3L	18802265	18820675	-	18411	395	172	1055	221	402	1044	563	377	442	787	835	976	899	88	281	617	1651	814	873	895	867	699	1062	1086
FBgn0001078	3L	18750607	18801309	-	50703	113	33	152	22	64	119	99	70	91	112	142	175	357	32	115	284	593	271	327	343	145	106	188	180
FBgn0036812	3L	18746611	18748367	-	1757	26	8	78	27	29	40	53	34	30	58	51	73	192	14	49	105	217	89	134	87	38	35	65	65
FBgn0036809	3L	18721893	18723272	-	1380	113	18	268	31	53	22	119	65	59	151	188	419	56	8	1	0	3	0	0	107	0	0	36	8
FBgn0036808	3L	18696402	18698412	-	2011	3	0	35	1	3	8	6	5	4	12	14	15	0	1	0	0	0	1	0	7	0	0	6	0
FBgn0036806	3L	18684259	18686319	-	2061	1065	497	977	406	456	1313	1423	463	893	880	910	1088	1433	101	401	271	554	270	372	567	58	67	125	116
FBgn0036805	3L	18682895	18684061	-	1167	221	64	354	136	160	291	299	213	178	326	424	460	1262	128	372	563	1651	1029	1161	783	1368	1176	2132	1902
FBgn0036804	3L	18681037	18681836	-	800	60	13	99	38	14	54	57	53	39	78	115	138	353	43	112	118	373	128	272	133	105	97	195	177
FBgn0040322	3L	18673474	18675413	-	1940	66	29	105	38	55	112	100	44	76	75	118	146	138	10	44	34	55	37	40	63	32	26	56	40
FBgn0042134	3L	18668153	18673324	-	5172	1083	311	2163	508	764	991	1222	1009	810	1438	1804	2354	3987	264	1196	2695	6437	2814	3534	2659	1972	1576	2915	2934
FBgn0052198	3L	18526976	18527445	+	470	3827	1570	0	1615	2616	6235	12046	3310	1	2848	2846	1	5	2	1	0	7	2	1	34	0	1	0	0
FBgn0036791	3L	18588759	18590165	+	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036795	3L	18605472	18607349	+	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036796	3L	18607462	18609512	+	2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052201	3L	18609620	18611862	+	2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052199	3L	18611900	18614004	+	2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052200	3L	18618390	18618461	+	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0013717	3L	18618305	18622129	-	3825	108	36	204	52	75	106	135	76	79	157	217	274	357	35	107	201	445	199	262	229	169	137	218	217
FBgn0003683	3L	18592303	18593771	-	1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028416	3L	18472143	18472384	-	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028415	3L	18469378	18469618	-	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036787	3L	18461957	18463163	-	1207	178	166	1118	77	365	870	684	284	302	617	970	384	531	2	167	6	129	15	35	370	4	24	27	8
FBgn0052196	3L	18459464	18461024	-	1561	38	13	46	24	22	44	56	22	12	44	81	46	81	10	34	47	93	33	51	38	10	18	46	37
FBgn0036786	3L	18438561	18439942	-	1382	0	0	0	0	0	0	0	0	0	0	0	0	22	0	2	0	0	1	3	0	1	0	0	0
FBgn0011706	3L	18397535	18398435	-	901	2	2	2	0	1	5	0	1	0	0	1	0	10	2	0	7	5	6	3	14	18	14	7	18
FBgn0036774	3L	18106579	18107499	+	921	287	69	313	250	125	265	339	235	166	185	287	539	634	110	245	305	585	263	482	313	172	184	297	240
FBgn0002901	3L	18109814	18112847	+	3034	62	14	134	31	33	29	63	33	30	82	94	131	137	8	50	68	160	69	114	69	38	37	93	63
FBgn0036777	3L	18112959	18121003	+	8045	6	0	19	6	12	13	4	5	3	7	11	9	62	12	18	38	100	39	47	26	10	12	17	19
FBgn0052195	3L	18112959	18119150	+	6192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020300	3L	18139402	18145418	+	6017	34	18	162	3	27	31	73	25	19	57	77	81	10	13	3	8	17	3	22	35	4	3	26	3
FBgn0036780	3L	18148923	18153807	+	4885	0	0	5	0	0	0	0	0	0	0	0	0	10	0	1	0	1	1	0	32	1	0	0	0
FBgn0036782	3L	18201494	18203637	+	2144	317	458	1827	37	609	1568	1422	336	772	1339	2084	948	682	4	281	15	48	21	63	696	21	52	56	47
FBgn0015946	3L	18302719	18304417	-	1699	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0036785	3L	18298742	18301260	-	2519	23	8	145	0	15	20	34	11	19	47	43	73	0	7	0	0	0	0	0	28	0	0	26	0
FBgn0036784	3L	18292125	18294262	-	2138	13	8	123	1	15	26	17	11	15	47	35	54	0	4	0	0	0	0	0	27	0	0	14	0
FBgn0003997	3L	18167745	18185641	-	17897	309	80	61	23	24	14	20	11	51	18	51	41	36	5	9	49	51	68	17	19	11	11	10	8
FBgn0036781	3L	18154897	18162522	-	7626	2	0	7	2	2	3	2	2	2	3	0	2	0	0	1	1	3	0	0	1	0	0	0	0
FBgn0036778	3L	18128940	18132689	-	3750	16	5	124	3	7	14	18	16	19	48	38	79	47	12	4	17	106	87	97	158	440	318	383	329
FBgn0036775	3L	18107848	18109574	-	1727	221	66	340	130	162	252	318	268	126	207	318	450	635	41	278	338	733	273	507	304	235	231	381	319
FBgn0036773	3L	18088417	18106149	-	17733	26	14	70	4	29	34	74	26	23	42	77	60	30	2	17	10	19	2	13	17	4	1	5	5
FBgn0052194	3L	18085305	18087058	-	1754	8	7	4	3	3	12	9	5	3	3	10	5	4	0	1	3	9	9	7	8	13	10	34	27
FBgn0001134	3L	17823333	17839767	+	16435	34	14	43	26	26	45	27	13	13	45	60	29	22	0	9	8	6	10	9	28	4	1	9	4
FBgn0036762	3L	17846916	17849601	+	2686	7531	1205	4566	5063	2661	4186	4865	4543	2746	3707	5843	11032	7311	769	3450	2865	5859	2281	3854	3124	1652	1612	2626	2422
FBgn0036763	3L	17849727	17852453	+	2727	433	110	855	222	204	262	383	271	233	450	532	864	511	51	151	277	554	297	361	404	209	167	444	293
FBgn0036765	3L	17879096	17883653	+	4558	8	3	14	12	4	12	9	3	2	19	5	5	111	44	46	114	131	79	103	170	29	17	56	38
FBgn0036768	3L	17887705	17891404	+	3700	0	0	0	0	0	0	0	0	0	4	0	0	10	13	5	3	14	8	13	6	0	0	0	0
FBgn0036771	3L	17908143	17909683	+	1541	85	24	192	32	45	70	115	81	47	86	120	179	204	20	78	116	230	92	185	116	62	67	158	121
FBgn0052192	3L	18040317	18041738	+	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0000568	3L	17950953	18064696	-	113744	591	255	742	248	537	1096	730	534	447	604	1080	805	1051	123	379	782	1621	825	918	981	476	380	546	648
FBgn0036772	3L	17909483	17912565	-	3083	289	84	269	148	151	253	348	214	83	220	290	462	772	73	267	489	992	398	476	399	235	150	385	352
FBgn0036770	3L	17898889	17907812	-	8924	520	96	494	246	242	515	407	289	347	475	621	870	831	113	288	599	1541	896	750	1278	740	559	842	907
FBgn0036769	3L	17891820	17895862	-	4043	1	0	7	0	2	2	3	4	1	2	3	6	1	0	1	1	3	0	8	3	0	0	1	1
FBgn0036767	3L	17885948	17886645	-	698	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	26	0	2	0	37	0	0	0	0
FBgn0036766	3L	17883649	17884376	-	728	0	0	1	0	2	0	0	0	0	0	0	0	31	4	13	126	1	20	6	402	2	0	13	0
FBgn0036764	3L	17852624	17856794	-	4171	34	13	49	12	9	22	53	23	13	43	55	45	446	64	137	239	580	362	379	246	278	225	605	521
FBgn0036761	3L	17843725	17846501	-	2777	154	40	304	75	99	149	158	105	102	181	264	315	511	53	140	265	663	316	385	332	318	251	479	411
FBgn0036760	3L	17841540	17843544	-	2005	83	15	61	36	37	58	64	44	33	49	69	172	95	9	50	46	81	36	73	57	51	33	70	55
FBgn0036759	3L	17838650	17841427	-	2778	407	129	707	271	284	651	640	335	303	402	690	687	401	40	209	102	215	65	114	231	21	31	33	34
FBgn0052189	3L	17834745	17835174	-	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052188	3L	17833277	17833625	-	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036757	3L	17815570	17817921	-	2352	2	0	4	0	2	1	0	0	0	1	16	2	0	0	0	2	0	0	0	1	1	0	1	0
FBgn0036756	3L	17809231	17814119	-	4889	0	4	1	3	0	2	2	4	0	0	13	1	5	75	1	6	27	106	1	46	0	0	13	0
FBgn0052191	3L	17806451	17809146	-	2696	392	81	335	425	161	360	323	274	185	273	331	591	297	2	171	40	39	2	48	61	8	12	18	13
FBgn0052187	3L	17804916	17806365	-	1450	17	1	21	4	4	15	26	9	2	20	24	25	18	3	2	3	2	2	3	3	0	0	1	0
FBgn0036754	3L	17802490	17804715	-	2226	147	53	206	99	153	196	259	206	106	129	175	368	476	39	183	320	554	185	349	219	116	108	210	210
FBgn0052190	3L	17797738	17802279	-	4542	3394	1407	4721	1456	2598	5011	4500	3326	2402	4300	5525	5014	8274	593	2973	3701	9655	3908	5636	3988	2539	2286	3976	4209
FBgn0036732	3L	17487118	17511693	+	24576	511	351	1700	211	647	1616	1152	712	784	1171	1725	1105	1592	98	578	845	1565	690	838	1115	490	356	485	497
FBgn0052185	3L	17494880	17495300	+	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036734	3L	17514298	17524740	+	10443	294	102	526	162	233	414	433	278	229	346	476	519	1054	65	319	670	1480	633	904	649	532	396	785	752
FBgn0036738	3L	17549826	17550980	+	1155	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	0	1
FBgn0036741	3L	17621824	17630971	+	9148	174	43	198	86	99	180	150	149	117	172	232	323	352	32	91	193	480	295	316	311	299	202	463	447
FBgn0036742	3L	17633449	17638001	+	4553	18	3	14	10	11	17	12	3	13	34	34	37	380	102	105	187	1396	1829	972	783	4375	3217	5803	5690
FBgn0036745	3L	17654617	17655645	+	1029	155	50	227	76	90	179	236	167	101	164	219	314	854	84	269	297	718	311	499	310	197	131	324	286
FBgn0052183	3L	17690015	17748839	+	58825	426	25	59	7	60	88	93	25	174	64	32	22	141	32	60	135	271	182	98	168	222	201	148	134
FBgn0036749	3L	17740540	17742540	+	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052182	3L	17758112	17759553	+	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052181	3L	17759697	17762904	+	3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036752	3L	17751731	17764158	-	12428	410	72	372	263	214	358	352	225	182	274	324	411	4402	381	1092	2236	9096	7170	5475	4009	11908	8563	16986	14480
FBgn0043025	3L	17754936	17764158	-	9223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036751	3L	17748833	17750588	-	1756	2	2	22	0	1	4	1	0	2	6	4	0	0	0	0	0	0	0	0	4	0	0	2	0
FBgn0036750	3L	17745173	17746860	-	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036747	3L	17723718	17729244	-	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036746	3L	17659818	17669234	-	9417	243	94	379	120	192	397	335	186	182	300	459	413	755	28	200	513	1200	675	667	666	775	611	1070	1067
FBgn0052179	3L	17649562	17654280	-	4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004401	3L	17638103	17645036	-	6934	2059	600	2850	877	1156	1885	2168	1526	1305	2149	2825	3591	6603	557	2224	3814	9218	4210	5718	3844	3639	2814	5891	5760
FBgn0036740	3L	17620123	17621625	-	1503	230	100	480	117	144	332	321	205	189	316	403	437	1293	184	404	562	1765	877	1202	726	1126	1024	1575	1479
FBgn0023197	3L	17548077	17549127	-	1051	139	9	60	31	38	32	86	56	46	44	24	96	52	0	40	3	11	9	3	99	2	3	8	1
FBgn0036735	3L	17525333	17529861	-	4529	154	55	316	51	125	200	218	116	152	220	280	312	403	14	103	228	506	256	324	252	177	141	272	298
FBgn0036733	3L	17511855	17513912	-	2058	163	48	247	62	107	154	183	167	94	136	205	282	651	47	161	348	737	284	415	295	246	200	349	307
FBgn0052177	3L	17647442	17654280	-	6839	101	31	205	34	62	154	114	66	61	144	138	207	233	24	82	125	349	162	169	187	148	109	198	200
FBgn0036703	3L	17243436	17244746	+	1311	11	2	96	1	11	17	17	9	8	35	31	39	0	4	0	0	0	0	0	22	0	0	14	0
FBgn0036705	3L	17264416	17264986	+	571	0	0	4	0	1	3	0	1	0	1	2	4	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0036707	3L	17322841	17324493	+	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0036714	3L	17351822	17358056	+	6235	465	96	987	148	195	134	371	315	240	583	719	1289	371	21	100	151	345	172	176	572	119	111	237	187
FBgn0015550	3L	17359682	17361811	+	2130	0	0	0	0	0	0	2	0	0	0	0	0	27	0	0	2	16	2	3	0	0	0	0	1
FBgn0040793	3L	17425477	17426282	+	806	2077	506	1972	1735	1060	2053	2191	1827	1252	1807	2693	3269	4986	671	2043	1442	3233	1283	2543	1989	1102	1048	1886	1630
FBgn0036725	3L	17439401	17457461	+	18061	0	0	2	1	0	0	4	0	0	0	0	0	9	0	0	2	0	1	8	3	0	0	3	1
FBgn0036726	3L	17465945	17466768	+	824	788	206	650	472	331	606	794	498	388	508	813	1137	1480	167	523	467	1075	460	829	675	461	428	742	721
FBgn0036727	3L	17470127	17474517	+	4391	9	6	6	3	8	7	28	11	4	24	6	5	48	13	5	13	39	2	26	522	15	4	33	4
FBgn0036728	3L	17474761	17476124	+	1364	1624	475	1903	1234	888	1622	1688	1206	1032	1446	1997	2321	4032	525	1479	1046	2524	953	2037	1432	786	880	1293	1104
FBgn0036730	3L	17479096	17480141	+	1046	44	12	128	11	24	9	51	33	13	69	71	142	5	2	1	0	2	2	2	20	1	1	18	10
FBgn0036731	3L	17480129	17486230	-	6102	10	3	36	1	1	3	8	2	4	17	16	21	6	3	1	2	4	2	0	13	18	5	16	7
FBgn0036729	3L	17477795	17478926	-	1132	32	12	180	6	20	23	55	17	25	79	75	102	0	8	1	0	1	0	0	30	0	0	18	0
FBgn0036723	3L	17434472	17436431	-	1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052174	3L	17428936	17433621	-	4686	1	0	0	0	1	2	0	0	1	0	1	2	0	0	0	0	1	1	0	3	0	0	0	1
FBgn0042641	3L	17428936	17433190	-	4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053052	3L	17427305	17428836	-	1532	163	40	156	63	89	172	186	159	100	148	186	254	942	47	285	438	1018	329	668	360	199	138	302	258
FBgn0053051	3L	17426286	17427130	-	845	83	20	114	51	64	99	111	89	50	102	95	197	310	62	130	99	314	103	201	135	76	79	171	138
FBgn0027660	3L	17396031	17421514	-	25484	24	15	65	10	40	44	75	43	36	58	92	55	76	7	12	78	47	23	54	51	5	2	13	12
FBgn0026197	3L	17400272	17401348	-	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036717	3L	17383636	17388956	-	5321	3	0	23	8	7	4	1	1	0	82	5	0	6060	54	1875	3981	7317	132	8850	4817	513	45	405	324
FBgn0036716	3L	17380026	17382728	-	2703	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036715	3L	17367753	17379530	-	11778	1	0	10	0	0	1	3	0	3	9	2	2	42	1	4	23	33	2	30	18	1	0	2	2
FBgn0036712	3L	17342050	17344696	-	2647	5	1	53	0	4	9	9	1	5	12	10	15	0	2	0	0	0	0	0	4	0	0	6	0
FBgn0036711	3L	17340279	17341316	-	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052173	3L	17339909	17339980	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0036710	3L	17337172	17339262	-	2091	160	53	306	79	99	170	195	154	112	198	209	321	405	26	153	231	462	171	271	228	107	90	201	170
FBgn0036709	3L	17327733	17329169	-	1437	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036708	3L	17324618	17325518	-	901	2	0	13	0	2	3	1	2	1	4	3	6	0	1	0	0	0	0	0	3	0	0	4	0
FBgn0036706	3L	17319969	17320811	-	843	13	6	46	0	0	3	7	8	5	17	24	26	1	2	0	0	0	0	0	13	1	0	9	0
FBgn0036704	3L	17252377	17253937	-	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036702	3L	17238613	17242128	-	3516	1716	395	1354	964	593	1326	1412	1023	781	1052	1405	2318	2678	406	918	1381	2916	1396	1761	1536	1155	1048	1553	1468
FBgn0052170	3L	16877309	16879372	+	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036676	3L	16923252	16923994	+	743	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
FBgn0010352	3L	16954822	16968724	+	13903	3145	793	3517	1556	1577	3641	3508	2036	2187	3028	3994	3992	3507	452	1214	2026	4754	2321	2847	2816	2604	1831	3593	3556
FBgn0036686	3L	17016536	17020270	+	3735	459	140	534	319	411	521	646	571	253	446	510	979	1804	138	603	1135	2092	956	1420	865	479	388	769	707
FBgn0036688	3L	17024328	17027117	+	2790	13	3	60	4	6	4	21	25	7	25	28	53	255	19	56	131	447	310	308	241	497	375	645	671
FBgn0036691	3L	17035668	17036865	+	1198	164	33	141	125	89	114	149	104	77	131	171	233	483	54	160	165	440	172	273	201	124	112	184	179
FBgn0036695	3L	17042797	17044465	+	1669	130	43	221	61	88	147	153	154	121	189	211	245	910	71	323	444	1031	413	646	408	255	230	425	419
FBgn0036697	3L	17049512	17055454	+	5943	354	66	331	251	162	408	317	250	196	306	405	572	884	67	256	387	1142	618	650	605	691	645	1098	1074
FBgn0036698	3L	17055613	17058533	+	2921	1	0	3	0	0	2	1	1	0	4	4	2	4	7	1	0	4	0	3	2	0	0	2	0
FBgn0036696	3L	17044401	17045038	-	638	33	7	36	39	15	24	31	33	20	24	39	52	141	16	44	61	111	69	97	46	37	33	48	62
FBgn0036690	3L	17029812	17032080	-	2269	1	1	3	0	0	0	3	0	1	2	1	0	1	0	0	2	0	0	4	0	0	0	1	0
FBgn0011293	3L	17023123	17023741	-	619	1	0	2	1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0036687	3L	17020348	17022856	-	2509	71	30	520	7	57	85	124	58	82	213	193	250	6	16	13	1	3	0	1	99	2	0	58	2
FBgn0036684	3L	16994717	17012565	-	17849	317	87	406	155	203	209	351	182	258	237	326	634	352	46	194	172	378	156	203	405	68	62	98	80
FBgn0036679	3L	16938330	16938952	-	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FBgn0036678	3L	16928381	16935536	-	7156	0	0	4	2	0	4	0	0	0	0	2	0	2	0	0	0	1	2	0	1	0	0	0	0
FBgn0036677	3L	16923914	16927434	-	3521	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	3	0	3	0	2	0	0	0
FBgn0028693	3L	16583028	16584022	+	995	529	181	696	322	219	620	619	526	328	501	780	866	2533	225	791	1058	2557	1132	1739	1034	988	973	1601	1357
FBgn0052163	3L	16587157	16588143	+	987	5	1	6	1	6	6	4	1	3	4	5	9	11	3	5	8	22	8	18	13	12	8	18	26
FBgn0042178	3L	16595181	16600459	+	5279	61	32	189	36	45	111	81	41	46	109	98	118	87	8	29	28	115	47	69	84	25	21	65	43
FBgn0042177	3L	16603053	16608146	+	5094	272	94	449	160	257	360	407	308	233	309	440	654	757	41	277	497	844	336	516	410	190	135	338	302
FBgn0025558	3L	16612486	16612950	+	465	2	2	5	2	5	5	5	2	4	2	12	12	45	5	7	13	42	23	31	11	51	55	65	58
FBgn0041721	3L	16653769	16654006	+	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036652	3L	16673964	16676264	+	2301	52	20	303	7	43	53	83	49	48	143	133	181	7	10	0	4	5	4	8	72	3	2	46	2
FBgn0036654	3L	16704973	16706428	+	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0000414	3L	16712126	16724575	+	12450	39	7	85	27	24	28	34	18	51	108	85	65	1083	65	173	504	2040	1595	1314	1018	2725	1927	3314	3480
FBgn0036655	3L	16724861	16725375	+	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043577	3L	16726541	16727288	+	748	0	0	0	0	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0036659	3L	16733546	16739364	+	5819	10	1	15	5	0	1	2	0	5	24	2	7	416	15	76	266	680	8	539	348	7	7	67	54
FBgn0004108	3L	16766072	16777465	+	11394	42	6	41	13	13	18	36	42	19	62	68	185	371	23	81	178	693	292	317	176	202	133	259	255
